abstract,author,doi,url,publication month,publication year,title,publisher,crossref_field,semantic_field,label
,"['Jin-Hwa Song', 'Martin Savelsbergh']",10.1016/j.cor.2006.10.020,,7,2008,An optimization algorithm for the inventory routing problem with continuous moves,,,,Science
,"['Martin W P Savelsbergh', 'Richard F Hartl', 'Karl F Doerner', 'Vera Hemmelmayr']",10.1007/s00291-008-0134-7,,3,2008,Delivery strategies for blood products supplies,,,,Science
,"['Jin-Hwa Song', 'Martin Savelsbergh']",10.1016/j.cor.2005.05.036,,6,2007,Inventory routing with continuous moves,,,,Science
,"['P O Myrstad', 'U Koester', 'K Haugen', 'A Olstad', 'A Nordli', 'S Dauzere-Peres']",10.1287/inte.1060.0276,,,2007,Omya Hustadmarmor optimizes its supply chain for delivering calcium carbonate slurry to European paper manufacturers,,,,Science
,"['M G Speranza', 'G Laporte', 'L Bertazzi', 'C Archetti']",10.1287/trsc.1060.0188,,,2007,A branch-and-cut algorithm for a vendor-managed inventory-routing problem,,,,Science
,"['Joaquín Pacheco', 'Manuel Laguna', 'Jesús Alegre']",10.1016/j.ejor.2005.03.063,,6,2007,Optimizing the periodic pick-up of raw materials for a manufacturer of auto parts,,,,Science
,"['Seung-June Hwang', 'Faiz Al-Khayyal']",10.1016/j.ejor.2005.06.047,,1,2007,"Inventory constrained maritime routing and scheduling for multi-commodity liquid bulk, Part I: Applications and model",,,,Science
,"['Maged M Dessouky', 'Tamer F Abdelmaguid']",10.1080/00207540600597138,,11,2006,A genetic algorithm approach to the integrated inventory-distribution problem,,,,Science
,"['De-Bi Tsao', 'Ahmad Rusdiansyah']",10.1016/j.jfoodeng.2004.05.073,,10,2005,An integrated model of the periodic delivery problems for vending-machine supply chains,,,,Science
,"['M Göthe-Lundgren', 'J A Persson']",10.1016/j.ejor.2004.02.008,,,2005,Shipment planning at oil refineries using column generation and valid inequalities,,,,Science
,"['Marshall L Fisher', 'Vishal Gaur']",10.1287/opre.1040.0150,,12,2004,A Periodic Inventory Routing Problem at a Supermarket Chain,,,,Science
,"['Martin W P Savelsbergh', 'Ann Melissa Campbell']",10.1287/trsc.1030.0054,,11,2004,A Decomposition Approach for the Inventory-Routing Problem,,,,Science
,"['M Grazia Speranza', 'Giuseppe Paletta', 'Luca Bertazzi']",10.1287/trsc.36.1.119.573,,2,2002,Deterministic Order-Up-To Level Policies in an Inventory Routing Problem,,,,Science
,"['Y-D Kim', 'J-U Kim']",10.2307/254095,,3,2000,A Lagrangian Relaxation Approach to Multi-Period Inventory/Distribution Planning,,,,Science
,"['A Løkketangen', 'O Kloster', 'J Haavardtun', 'T Flatberg']",,,,2000,Combining exact and heuristic methods for solving a vessel routing problem with inventory constraints and time windows,,,,Science
,M Christiansen,10.1287/trsc.33.1.3,,2,1999,Decomposition of a Combined Inventory and Time Constrained Ship Routing Problem,,,,Science
,"['Jiefeng Xu', 'Gilbert Laporte', 'Judith M Farvolden', 'Michael W Carter']",10.1080/03155986.1996.11732310,,11,1996,Solving An Integrated Logistics Problem Arising In Grocery Distribution,,,,Science
,P Chandra,10.2307/2584042,,7,1993,A Dynamic Distribution Model with Warehouse and Customer Replenishment Requirements,,,,Science
,D M Miller,10.1016/s0377-2217(87)80005-x,,12,1987,"An interactive, computer-aided ship scheduling system",,,,Science
,"['P Kedia', 'R Jaikumar', 'A J Greenfield', 'M L Fisher', 'L M Dalberto', 'W J Bell']",10.1287/inte.13.6.4,,,1983,Improving the distribution of industrial gases with an on-line computerized routing and scheduling optimizer,,,,Science
,"['R C Larson', 'O Berman']",10.1287/trsc.35.2.192.10134,,,2001,Deliveries in an inventory/routing problem using stochastic dynamic programming,,,,Science
,"['M Dror', 'P Jaillet', 'L Huang', 'J F Bard']",10.1287/trsc.32.2.189,,,1998,A decomposition approach to the inventory routing problem with satellite facilities,,,,Science
,"['Roberto Levy', 'Yale T Herer']",10.1016/s0925-5273(97)00059-5,,8,1997,"The Metered Inventory Routing Problem, an integrative heuristic algorithm",,,,Science
,"['R Ernst', 'Y Bassok']",10.1287/trsc.29.3.256,,,1995,Dynamic allocations for multi-product distribution,,,,Science
,"['Moshe Dror', 'Pierre Trudeau']",10.1287/trsc.26.3.171,,8,1992,Stochastic Inventory Routing: Route Design with Stockouts and Route Failures,,,,Science
,"['Richard T Wong', 'Anantaram Balakrishnan', 'T William Chien']",10.1287/trsc.23.2.67,,5,1989,An Integrated Inventory Allocation and Vehicle Routing Problem,,,,Science
,"['Paul H Zipkin', 'Gregory Prastacos', 'Awi Federgruen']",10.1287/opre.34.1.75,,2,1986,An Allocation and Distribution Model for Perishable Products,,,,Science
,"['B L Golden', 'M Ball', 'M Dror']",10.1007/bf02022035,,12,1985,A computational comparison of algorithms for the inventory routing problem,,,,Science
,"['R Dahl', 'A Assad', 'B L Golden']",,,,1984,Analysis of a large scale vehicle routing problem with an inventory component,,,,Science
,"['Paul H Zipkin', 'Awi Federgruen']",10.1287/opre.32.5.1019,,10,1984,A Combined Vehicle Routing and Inventory Allocation Problem,,,,Science
,J H Anderson,10.1596/1813-9450-1916,,,1916,"The size, origins, and character of Mongolia’s informal sector during the transition",,,,Science
,"['A Tolstopiatenko', 'S Commander']",,,,1997,A model of the informal economy in transition economies. WP 122. The William Davidson Institute,,,,Science
,"['A Kaliberda', 'D Kaufmann']",10.1596/1813-9450-1691,,,1996,Integrating the unofficial economy into the dynamics of post-socialist economies: A framework of analysis and evidence,,,,Science
,M Swaminathan,,,,1991,Understanding the informal sector: A survey,,,,Science
,L Beneria,10.5860/choice.27-1622,,,1989,The informal economy: Studies in advanced and less developed countries,,,,Science
,N Banerjee,10.1525/ae.1984.11.3.02a00160,,,1982,Towards a political economy of urbanization in third world countries,,,,Science
,G Grossman,10.2307/2288163,,,1982,The underground economy in the United States and abroad,,,,Science
,K Hart,10.1080/00220387008421338,,,1970,Small scale entrepreneurs in Ghana and development planning,,,,Science
,M Swaminathan,,,,1991,Understanding the informal sector: A survey. WIDER WP 95,,,,Science
,E. Rado,10.2307/2230718,,,1972,"Employment, Incomes and Equality. A Strategy for Increasing Productive Employment in Kenya",,,,Science
,P H Renooy,,,,1990,"The informal economy: Meaning, measurement and social significance",,,,Science
,"['R Jenkins', 'P Harding']",10.2307/2803676,,,1989,The myth of the hidden economy: Towards a new understanding of informal economic activity,,,,Science
,V Tanzi,10.2307/3867219,,,1986,"The underground economy in the United States: Reply to comments by Feige, Thomas, and Zilberfarb",,,,Science
,J I Gershuny,,,,1983,Social invitation and the division of labor,,,,Science
,E L Feige,10.2139/ssrn.3400240,,,1997,"Underground activity and institutional change: Productive, protective and predatory behavior in transition economies",,,,Science
,J C Breman,,,,1980,The informal sector in research: Theory and practice,,,,Science
,"['C Edling', 'D Norbäck', 'G Smedje']",10.1111/j.1600-0668.1997.00009.x,,,1997,Subjective indoor air quality in schools in relation to exposure,,,,Science
,"['V Candas', 'N Pellerin']",10.1016/s0031-9384(02)00956-3,,,2003,Combined effects of temperature and noise on human discomfort,,,,Science
,D Norbäck,10.1111/j.1600-0668.1995.00003.x,,,1995,"Subjective indoor air quality in schools- the influence of high room temperature, carpeting, fleecy wall materials and volatile organic compounds (VOC)",,,,Science
,"['K Charles', 'M Aries', 'J Veitch', 'C Donnelly', 'J Brand', 'G Newsham']",10.1080/09613210802710298,,,2009,Linking indoor environment conditions to job satisfaction: a field study,,,,Science
,"['K Kimura', 'S Tanabe', 'J Nakano']",10.1016/s0378-7788(02)00012-9,,,2002,Differences in perception of indoor environ- ment between Japanese and non-Japanese workers,,,,Science
,"['G Langkilde', 'K Naydenov', 'G Pitchurov', 'A Melikov']",10.1111/j.1600-0668.2005.00337.x,,6,2005,Field study on occupant comfort and the office thermal environment in rooms with displacement ventilation,,,,Science
,"['O Valbjørn', 'J Pejtersen', 'L Groes']",,,,1996,"Perceptions and symptoms as a function of indoor environmental factors, personal factors and building characteristics in office buildings",,,,Science
,P O Fanger,10.1016/s0003-6870(72)80074-7,,,1970,Thermal comfort: analysis and applications in environmental engineering,,,,Science
,"['George Havenith', 'Richard De Dear', 'Krzysztof Cena', 'Tamara Erlandson']",10.1080/0014013031000085707,,1,2003,Environmental and human factors influencing thermal comfort of office occupants in hot—humid and hot—arid climates,,,,Science
,"['Robert W Marans', 'Gary Gillette', 'Will Fisher', 'Belinda L Collins']",10.1080/00994480.1990.10747961,,7,1990,Second-Level Post-Occupancy Evaluation Analysis,,,,Science
,"['M Paciuk', 'R Becker']",10.1016/j.buildenv.2008.06.011,,5,2009,Thermal comfort in residential buildings – Failure to predict by Standard model,,,,Science
,"['P S Hui', 'K W Mui', 'L T Wong']",10.1016/j.buildenv.2007.01.001,,1,2008,A multivariate-logistic model for acceptance of indoor environmental quality (IEQ) in offices,,,,Science
,"['Francis W H Yik', 'Joseph H K Lai']",10.1016/j.buildenv.2008.03.013,,2,2009,Perception of importance and performance of the indoor environmental quality of high-rise residential buildings,,,,Science
,"['Francis W H Yik', 'Joseph H K Lai']",10.1177/1420326x07080463,,8,2007,Perceived Importance of the Quality of the Indoor Environment in Commercial Buildings,,,,Science
,"['L Y Law', 'L T Wong', 'K W Mui', 'A C K Lai']",10.1016/j.enbuild.2009.03.016,,9,2009,An evaluation model for indoor environmental quality (IEQ) acceptance in residential buildings,,,,Science
,M A Humphreys,10.1080/09613210500161950,,,2005,Quantifying occupant comfort: are combined indices of the indoor environment practicable?,,,,Science
,"['Jens Holger Rindel', 'Torben Poulsen', 'Sun Woo Kim', 'P Ole Fanger', 'Linda Carrick', 'Geo Clausen']",10.1111/j.1600-0668.1993.00006.x,,12,1993,"A Comparative Study Of Discomfort Caused By Indoor Air Pollution, Thermal Load And Noisec",,,,Science
,"['V Loftness', 'A Aziz', 'J H Choi']",,,,2009,Decision support for improving occupant environmental satisfaction in office buildings: The relationship between sub-set of IEQ satisfaction and overall environmental satisfaction,,,,Science
,"['Franco Pellerey', 'Arianna Astolfi']",10.1121/1.2816563,,1,2008,Subjective and objective assessment of acoustical and overall environmental quality in secondary school classrooms,,,,Science
,"['P O Fanger', 'J Toftum', 'G Clausen', 'T Witterseh', 'O Alm']",,,,1999,"The impact of human perception of simultaneous exposure to thermal load, low-frequency ventilation noise and indoor air pollution",,,,Science
,"['E C Klang', 'S S Smeltzer']",10.1016/s0734-743x(03)00025-3,,10,2003,American Society for Composites 18th Annual Technical Conference,,,,Science
,"['J K Spelt', 'A N Sinclair', 'J Cui', 'R X Wang']",10.1080/00218460309561,,1,2003,Strength of adhesive joints with adherend yielding: I. Analytical model,,,,Science
,"['William C Wake', 'Robert D Adams']",10.1007/978-94-009-5616-2,,,1984,Structural Adhesive Joints in Engineering,,,,Science
,"['O T Thomsen', 'F Mortensen']",10.1016/s0266-3538(02)00030-1,,6,2002,Analysis of adhesive bonded joints: a unified approach,,,,Science
,"['Junnya Tanaka', 'Katsuyuki Nakano', 'Jiemin Liu', 'Toshiyuki Sawa']",10.1163/156856100742104,,1,2000,A two-dimensional stress analysis of single-lap adhesive joints of dissimilar adherends subjected to tensile loads,,,,Science
,"['F Mortensen', 'O T Thomsen', 'Y Frostig']",10.1061/(asce)0733-9399(1999)125:11(1298),,11,1999,"Analysis of Adhesive-Bonded Joints, Square-End, and Spew-Fillet—High-Order Theory Approach",,,,Science
,"['S S Pang', 'C Yang']",10.1016/s0142-1123(97)82623-0,,12,1997,"Design curve to characterize fatigue strength Shen, C.L., Wirsching, P.H. and Cashman, G.T. J. Eng. Mater. Technol. (Transact. ASME) (Oct. 1996) 118 (4), 535–541",,,,Science
,L Tong,10.1007/bf01181040,,3,1996,Bond strength for adhesive-bonded single-lap joints,,,,Science
,"['V Mallick', 'R D Adams']",10.1080/00218469208030455,,7,1992,A Method for the Stress Analysis of Lap Joints,,,,Science
,"['D A Bigwood', 'A D Crocombe']",10.1243/03093247v274211,,10,1992,Development of a full elasto-plastic adhesive joint design analysis,,,,Science
,"['Yupu D Shi', 'Du Chen', 'Shun Cheng']",10.1061/(asce)0733-9399(1991)117:3(605),,3,1991,Analysis of Adhesive‐Bonded Joints with Nonidentical Adherends,,,,Science
,"['A D Crocombe', 'D A Bigwood']",10.1365/s35784-013-0234-x,,12,2013,"Flexible, adjustable material hardness",,,,Science
,"['A D Crocombe', 'D A Bigwood']",10.1365/s35784-011-0028-y,,3,2011,Products,,,,Science
,"['M N Aydinoglu', 'F Erdogan', 'F Delale']",10.1177/002199838101500305,,5,1981,Stresses in Adhesively Bonded Joints: A Closed-Form Solution,,,,Science
,"['H L Eidinoff', 'I U Ojalvo']",10.2514/3.60878,,3,1978,Bond Thickness Effects upon Stresses in Single-Lap Adhesive Joints,,,,Science
,D J Allman,10.1093/qjmam/30.4.415,,,1977,A THEORY FOR ELASTIC STRESSES IN ADHESIVE BONDED LAP JOINTS,,,,Science
,S Srinivas,,,,1975,NASA Technical Note,,,,Science
,"['J R Vinson', 'W Renton']",10.2514/6.1975-798,,5,1975,The efficient design of adhesive bonded joints,,,,Science
,"['L F Greimann', 'G C Grimes']",10.1007/s11029-015-9483-x,,3,2015,Notes for Contributors,,,,Science
,J Pirvics,10.1080/00218467408075027,,1,1974,Two Dimensional Displacement-Stress Distributions in Adhesive Bonded Composite Structures,,,,Science
,Hart-Smith Lj,,,,1973,NASA CR-112236,,,,Science
,"['Luftfahrtforschung', 'O Volkersen']",10.1515/9783486766769-006,,12,1935,Fachgruppe für konstruktive Fragen,,,,Science
,"['George R Thoma', 'Daniel X Le', 'Jongwoo Kim']",10.1117/12.410828,,12,2000,Automated labeling in document images,,,,Science
,"['V Govindaraju', 'Wen-Jann Yang', 'S N Srihari']",10.1109/icdar.1999.791786,,,1999,Information theoretic analysis of postal address fields for automatic address interpretation,,,,Science
,Y Ishitani,10.1109/icdar.1999.791756,,,1999,Logical structure analysis of document images based on emergent computation,,,,Science
,"['S Narita', 'Y Niwa', 'C C Lin']",10.1109/icdar.1997.620669,,8,1997,Logical structure analysis of book document images using contents information,,,,Science
,"['Frank Dubiel', 'Andreas Dengel']",10.1002/(sici)1098-1098(199624)7:4<271::aid-ima2>3.0.co;2-5,,,1996,Computer understanding of document structure,,,,Science
,K Summers,10.1109/icdar.1995.599036,,,,Near-wordless document structure classification,,,,Science
,"['S N Srihari', 'D Niyogi']",10.1109/icdar.1995.599038,,,,Knowledge-based derivation of document logical structure,,,,Science
,"['N Itoh', 'Y Tateisi']",10.1109/icpr.1994.576951,,,,Using stochastic syntactic analysis for extracting a logical structure from a document image,,,,Science
,"['T Yamaai', 'M Tachikawa', 'T Saitoh']",10.1109/icdar.1993.395722,,,,Document image segmentation and text area ordering,,,,Science
,"['M Viswanathan', 'S Seth', 'G Nagy', 'M Krishnamoorthy']",10.1109/34.221173,,7,1993,Syntactic segmentation and labeling of digitized pages from technical journals,,,,Science
,A Conway,10.1109/icdar.1993.395626,,,,Page grammars and page parsing. A syntactic approach to document layout recognition,,,,Science
,"['R Ingold', 'A Zramdini', 'R Brugger']",10.1109/icdar.1997.619813,,,,Modeling documents for structure recognition using generalized N-grams,,,,Science
,"['D ', 'R Ingold']",,,9,1991,A top-down document analysis method for logical structure recognition,,,,Science
,D Derrien-Peden,,,9,1991,Frame-based system for macro-typographical structure analysis in scientific papers,,,,Science
,J L Fisher,,,9,1991,Logical structure descriptions of segmented document images,,,,Science
,"['Gerd Maderlechner', 'Achim Luhn', 'Joachim Kreich']",10.1007/978-3-642-93464-3_15,,,1990,Document Image Understanding,,,,Science
,"['K Toyokawa', 'I Takahashi', 'T Amano', 'A Yamashita']",,,9,1991,A model based layout understanding method for the document recognition system,,,,Science
,"['H Asada', 'S Tsujimoto']",10.1109/icpr.1990.118163,,,,Understanding multi-articled documents,,,,Science
,"['Elmar G Weinhold', 'Nathalie Trabesinger-Rüf', 'Monika Haugg', 'Frank K H Kuske', 'Muhammed Nour Homsi', 'Mika Polamo', 'Markku Leskelä', 'Georg Hvistendahl', 'Otto Dahl', 'Matti Vuento', 'Mika P A Laitinen']",10.3891/acta.chem.scand.50-0141,,,1996,Immunochromatographic Assay for Quantitation of Milk Progesterone.,,,,Science
,"['J Stewart', 'K Henderson']",10.1071/rd00062,,,2000,A dipstick immunoassay to rapidly measure serum oestrone sulfate concentrations in horses,,,,Science
,"['Eiichi Tamiya', 'Yuzuru Takamura', 'Kagan Kerman', 'Tatsuro Endo', 'Naoki Nagatani', 'Teruko Yuhi', 'Ryo Tanaka']",10.1007/s00216-006-0549-4,,7,2006,A novel enhancement assay for immunochromatographic test strips using gold nanoparticles,,,,Science
,"['Jan H Wichers', 'Luciënne B J M Berendsen', 'Douwe Van Loon', 'Aart Van Amerongen']",10.1016/0009-8981(94)90229-1,,9,1994,Quantitative computer image analysis of a human chorionic gonadotropin colloidal carbon dipstick assay,,,,Science
,"['Reinhard Renneberg', 'Matthias Lehmann', 'Ilka Renneberg', 'Karin Lehmann', 'Freddy Bosgoed', 'Puiyee Chan', 'Wingman Leung']",10.1016/j.jim.2003.07.009,,10,2003,One-step quantitative cortisol dipstick with proportional reading,,,,Science
,"['C P Quinn', 'S A Robertson', 'J E Snawder', 'C A F Striley', 'B A Mackenzie', 'J P Smith', 'D L Sammons', 'R E Biagini']",10.1128/cvi.13.5.541-546.2006,,5,2006,"Rapid, Sensitive, and Specific Lateral-Flow Immunochromatographic Device To Measure Anti-Anthrax Protective Antigen Immunoglobulin G in Serum and Whole Blood",,,,Science
,"['G M Wyatt', 'J H Wichers', 'M W Peck', 'R M C Ariens', 'A Van Amerongen', 'C F Aldus']",10.1046/j.1365-2672.2003.01989.x,,8,2003,Principles of some novel rapid dipstick methods for detection and characterization of verotoxigenic Escherichia coli,,,,Science
,"['Dingren Bi', 'Jundong X Yi', 'Xiue Jin', 'Ning Xiong', 'Deshi Shi', 'Kui Li', 'Xiliang Wang']",10.1021/jf062523h,,3,2007,Development of an Immunochromatographic Lateral-Flow Test Strip for Rapid Detection of Sulfonamides in Eggs and Chicken Muscles,,,,Science
,"['G Moneti', 'G Pieraccini', 'F Kohen', 'C Van Peteghem', 'J Wichers', 'M Salden', 'P Crabbe', 'M O&apos;keeffe']",10.1016/s0022-1759(03)00207-2,,7,2003,Preliminary evaluation of a lateral flow immunoassay device for screening urine samples for the presence of sulphamethazine,,,,Science
,"['Willem Haasnoot', 'Geert Cazemier', 'Piet Stouten', 'Ron Verheijen']",10.1039/a804695f,,,1998,Development of a one step strip test for the detection of sulfadimidine residues†,,,,Science
